year,month,date,CO2
2015,12,20,403.38
2015,12,21,404.11
2015,12,22,402.77
2015,12,23,402.86
2015,12,24,402.52
2015,12,25,401.87
2015,12,26,402.17
2015,12,27,401.84
2015,12,28,402.51
2015,12,29,401.77
2015,12,30,403.1
2015,12,31,402.66
2016,1,1,402.03
2016,1,2,402.02
2016,1,4,402.41
2016,1,5,402.05
2016,1,7,402.11
2016,1,8,402.59
2016,1,9,402.44
2016,1,10,402.17
2016,1,11,402.04
2016,1,12,402.19
2016,1,14,403.99
2016,1,16,402.86
2016,1,17,402.88
2016,1,18,402.65
2016,1,19,402.52
2016,1,20,402.42
2016,1,21,403.06
2016,1,22,403.24
2016,1,23,402.7
2016,1,24,404.37
2016,1,25,403.27
2016,1,26,403.91
2016,1,27,403.84
2016,1,28,402.81
2016,1,29,402.46
2016,1,30,402.62
2016,1,31,402.65
2016,2,3,403.19
2016,2,4,405.88
2016,2,5,405.82
2016,2,6,406.2
2016,2,8,406.49
2016,2,9,404.63
2016,2,11,402.69
2016,2,12,402.99
2016,2,13,403.1
2016,2,14,403.83
2016,2,15,403.84
2016,2,16,403.58
2016,2,17,403.23
2016,2,18,403.97
2016,2,19,404.13
2016,2,20,404.34
2016,2,21,405.36
2016,2,22,405.57
2016,2,23,405.12
2016,2,24,404.42
2016,2,25,403.87
2016,2,26,403.8
2016,2,27,403.98
2016,2,28,403.58
2016,2,29,403.68
2016,3,1,403.75
2016,3,2,406.69
2016,3,3,404.44
2016,3,4,404.01
2016,3,5,403.52
2016,3,7,403.69
2016,3,8,403.65
2016,3,9,403.72
2016,3,10,404.3
2016,3,11,404.82
2016,3,12,404.88
2016,3,13,404.84
2016,3,14,404.7
2016,3,15,404.08
2016,3,16,404.15
2016,3,17,404.42
2016,3,18,407.35
2016,3,19,405.25
2016,3,20,405.44
2016,3,23,405.54
2016,3,24,406.3
2016,3,25,406.07
2016,3,26,405.89
2016,3,27,406.11
2016,3,28,406.25
2016,3,29,406.27
2016,3,30,406.22
2016,3,31,405.18
2016,4,1,404.56
2016,4,2,404.9
2016,4,3,406.2
2016,4,4,406.31
2016,4,5,406.67
2016,4,7,407.95
2016,4,10,409.55
2016,4,11,409.19
2016,4,12,408.71
2016,4,13,408.95
2016,4,15,408.77
2016,4,16,408.31
2016,4,17,407.91
2016,4,18,407.67
2016,4,19,407.34
2016,4,20,407.13
2016,4,21,407.34
2016,4,22,408.14
2016,4,23,407.92
2016,4,26,407.61
2016,4,27,406.73
2016,4,28,408.49
2016,4,29,408.04
2016,4,30,408.63
2016,5,1,407.67
2016,5,2,407.88
2016,5,3,407.95
2016,5,4,407.65
2016,5,5,407.56
2016,5,6,407.81
2016,5,7,407.58
2016,5,8,407.58
2016,5,9,407.95
2016,5,10,408.28
2016,5,11,407.96
2016,5,12,408.54
2016,5,13,408.0
2016,5,14,408.07
2016,5,15,407.16
2016,5,16,407.4
2016,5,17,407.4
2016,5,18,407.78
2016,5,19,407.3
2016,5,20,407.97
2016,5,21,407.41
2016,5,22,409.17
2016,5,23,409.06
2016,5,25,408.29
2016,5,26,408.05
2016,5,27,408.19
2016,5,28,408.29
2016,5,29,408.12
2016,5,31,407.2
2016,6,1,407.27
2016,6,2,407.57
2016,6,3,408.06
2016,6,5,407.71
2016,6,6,408.04
2016,6,7,407.75
2016,6,8,406.52
2016,6,9,405.68
2016,6,10,406.01
2016,6,11,407.6
2016,6,12,407.38
2016,6,13,407.56
2016,6,15,407.51
2016,6,16,407.84
2016,6,17,406.88
2016,6,18,407.15
2016,6,19,407.14
2016,6,20,407.02
2016,6,21,406.73
2016,6,22,406.65
2016,6,23,407.34
2016,6,25,406.24
2016,6,26,406.41
2016,6,27,405.49
2016,6,29,406.27
2016,6,30,406.33
2016,7,2,406.35
2016,7,3,405.91
2016,7,4,406.23
2016,7,5,405.6
2016,7,6,405.43
2016,7,7,405.47
2016,7,8,405.84
2016,7,10,405.79
2016,7,12,404.6
2016,7,13,404.65
2016,7,14,404.32
2016,7,15,404.2
2016,7,16,404.54
2016,7,17,404.99
2016,7,18,401.0
2016,7,19,403.36
2016,7,20,403.41
2016,7,21,405.12
2016,7,22,404.58
2016,7,23,402.69
2016,7,24,403.27
2016,7,25,404.23
2016,7,26,404.16
2016,7,27,404.08
2016,7,28,404.22
2016,7,29,404.15
2016,7,30,404.19
2016,7,31,404.19
2016,8,1,403.47
2016,8,2,403.46
2016,8,3,403.4
2016,8,4,403.76
2016,8,5,403.77
2016,8,8,403.49
2016,8,9,403.3
2016,8,10,403.15
2016,8,11,403.17
2016,8,13,402.29
2016,8,15,401.45
2016,8,16,401.61
2016,8,18,402.73
2016,8,19,402.41
2016,8,21,402.36
2016,8,22,401.87
2016,8,23,402.37
2016,8,24,402.19
2016,8,25,402.07
2016,8,26,402.25
2016,8,27,401.63
2016,8,28,401.57
2016,8,29,399.62
2016,8,30,401.11
2016,9,2,402.21
2016,9,3,401.28
2016,9,4,401.38
2016,9,5,401.78
2016,9,6,401.35
2016,9,7,400.54
2016,9,8,400.53
2016,9,9,401.52
2016,9,11,401.14
2016,9,12,401.85
2016,9,13,401.18
2016,9,15,401.09
2016,9,16,401.43
2016,9,17,402.13
2016,9,18,401.91
2016,9,19,401.03
2016,9,20,400.83
2016,9,21,400.97
2016,9,22,401.21
2016,9,23,400.9
2016,9,24,400.73
2016,9,25,400.93
2016,9,26,401.12
2016,9,28,400.65
2016,9,30,401.16
2016,10,1,400.83
2016,10,2,401.06
2016,10,3,401.22
2016,10,4,400.92
2016,10,5,401.25
2016,10,6,401.02
2016,10,7,401.07
2016,10,8,401.4
2016,10,10,401.76
2016,10,11,401.59
2016,10,12,401.84
2016,10,13,401.53
2016,10,14,402.02
2016,10,15,401.94
2016,10,16,401.91
2016,10,17,402.04
2016,10,18,401.97
2016,10,19,401.42
2016,10,20,401.67
2016,10,21,402.08
2016,10,22,401.93
2016,10,23,401.86
2016,10,24,402.48
2016,10,25,402.02
2016,10,26,401.76
2016,10,28,402.6
2016,10,29,403.39
2016,10,30,402.59
2016,10,31,402.71
2016,11,1,402.37
2016,11,2,402.8
2016,11,3,403.42
2016,11,4,403.97
2016,11,5,403.11
2016,11,7,403.19
2016,11,8,402.99
2016,11,9,403.05
2016,11,10,403.55
2016,11,11,402.79
2016,11,12,402.43
2016,11,13,402.68
2016,11,14,402.81
2016,11,16,404.91
2016,11,17,404.44
2016,11,18,403.39
2016,11,19,404.51
2016,11,20,403.61
2016,11,21,403.75
2016,11,22,403.77
2016,11,23,403.68
2016,11,24,403.29
2016,11,25,405.63
2016,11,26,405.63
2016,11,27,405.1
2016,11,28,404.6
2016,11,29,404.86
2016,12,2,404.58
2016,12,3,404.63
2016,12,4,404.57
2016,12,5,403.84
2016,12,6,403.87
2016,12,7,403.57
2016,12,8,404.23
2016,12,9,404.21
2016,12,10,404.35
2016,12,11,404.58
2016,12,12,404.65
2016,12,14,404.59
2016,12,15,405.67
2016,12,16,405.12
2016,12,17,405.54
2016,12,18,404.62
2016,12,19,404.02
2016,12,20,404.34
2016,12,21,404.7
2016,12,22,404.86
2016,12,23,405.11
2016,12,24,404.72
2016,12,25,404.78
2016,12,26,404.65
2016,12,27,404.63
2016,12,28,404.71
2016,12,29,405.51
2016,12,30,405.14
2016,12,31,405.31
2017,1,1,406.59
2017,1,2,407.06
2017,1,3,405.69
2017,1,4,405.43
2017,1,5,405.66
2017,1,6,406.2
2017,1,7,406.32
2017,1,8,406.6
2017,1,9,406.43
2017,1,10,406.17
2017,1,11,406.62
2017,1,12,404.96
2017,1,13,406.69
2017,1,14,405.96
2017,1,15,405.21
2017,1,16,406.63
2017,1,17,406.62
2017,1,18,406.23
2017,1,19,407.11
2017,1,20,406.4
2017,1,21,406.66
2017,1,24,407.92
2017,1,25,407.51
2017,1,27,405.78
2017,1,28,405.62
2017,1,29,405.98
2017,1,31,406.89
2017,2,1,405.92
2017,2,2,406.62
2017,2,3,406.45
2017,2,4,406.7
2017,2,5,406.65
2017,2,6,406.35
2017,2,7,406.3
2017,2,8,406.34
2017,2,9,406.11
2017,2,10,405.84
2017,2,11,406.2
2017,2,12,406.69
2017,2,13,405.68
2017,2,14,406.6
2017,2,15,405.97
2017,2,16,406.0
2017,2,17,405.96
2017,2,18,406.08
2017,2,19,405.92
2017,2,20,406.9
2017,2,21,406.94
2017,2,23,407.51
2017,2,24,408.56
2017,2,26,408.79
2017,2,27,407.75
2017,2,28,407.84
2017,3,1,407.01
2017,3,2,406.35
2017,3,3,407.75
2017,3,4,407.7
2017,3,8,406.8
2017,3,9,405.88
2017,3,12,407.07
2017,3,13,407.35
2017,3,14,407.53
2017,3,15,407.86
2017,3,16,406.69
2017,3,17,410.14
2017,3,19,406.97
2017,3,20,406.54
2017,3,21,406.86
2017,3,22,406.81
2017,3,23,406.9
2017,3,25,408.02
2017,3,26,407.12
2017,3,27,406.8
2017,3,28,409.71
2017,3,29,409.51
2017,3,30,409.21
2017,3,31,409.31
2017,4,1,408.54
2017,4,2,408.3
2017,4,3,408.05
2017,4,4,408.31
2017,4,6,407.16
2017,4,7,407.19
2017,4,8,408.01
2017,4,10,408.93
2017,4,11,409.38
2017,4,12,409.4
2017,4,13,408.04
2017,4,14,409.16
2017,4,15,409.29
2017,4,16,409.76
2017,4,17,409.43
2017,4,19,410.18
2017,4,20,410.04
2017,4,21,409.89
2017,4,22,409.76
2017,4,23,409.89
2017,4,25,409.89
2017,4,26,412.87
2017,4,27,408.88
2017,4,28,409.77
2017,4,29,409.69
2017,4,30,410.22
2017,5,1,408.81
2017,5,2,409.24
2017,5,3,408.44
2017,5,6,410.24
2017,5,7,409.41
2017,5,8,409.69
2017,5,9,409.67
2017,5,10,409.08
2017,5,11,410.03
2017,5,12,409.65
2017,5,13,409.08
2017,5,15,411.51
2017,5,17,410.3
2017,5,18,410.42
2017,5,19,410.53
2017,5,20,410.22
2017,5,21,410.15
2017,5,22,410.27
2017,5,23,410.22
2017,5,24,410.31
2017,5,25,410.31
2017,5,26,410.13
2017,5,27,410.02
2017,5,28,410.01
2017,5,29,410.15
2017,5,30,409.49
2017,5,31,409.54
2017,6,1,409.45
2017,6,2,409.87
2017,6,3,409.86
2017,6,4,409.92
2017,6,5,410.04
2017,6,6,410.12
2017,6,7,410.1
2017,6,8,409.73
2017,6,9,409.94
2017,6,10,409.39
2017,6,12,409.99
2017,6,13,409.88
2017,6,14,409.68
2017,6,17,408.98
2017,6,18,408.92
2017,6,19,407.97
2017,6,20,408.61
2017,6,22,408.39
2017,6,23,408.58
2017,6,24,408.61
2017,6,25,408.89
2017,6,26,409.0
2017,6,27,408.34
2017,6,28,408.49
2017,6,29,406.45
2017,6,30,407.02
2017,7,1,407.48
2017,7,2,407.02
2017,7,3,407.58
2017,7,4,409.55
2017,7,5,409.29
2017,7,6,407.94
2017,7,9,407.62
2017,7,10,407.45
2017,7,11,407.43
2017,7,12,406.94
2017,7,13,406.87
2017,7,14,407.11
2017,7,15,407.39
2017,7,16,406.68
2017,7,17,407.72
2017,7,18,407.51
2017,7,19,406.41
2017,7,20,407.15
2017,7,21,406.98
2017,7,22,406.63
2017,7,23,407.47
2017,7,25,406.58
2017,7,26,406.86
2017,7,27,407.08
2017,7,28,407.27
2017,7,29,406.29
2017,7,30,407.3
2017,7,31,407.1
2017,8,1,406.53
2017,8,3,406.57
2017,8,4,406.35
2017,8,5,406.14
2017,8,6,406.46
2017,8,7,405.6
2017,8,8,405.09
2017,8,9,406.09
2017,8,10,405.58
2017,8,11,405.32
2017,8,12,406.0
2017,8,13,405.69
2017,8,14,405.86
2017,8,15,405.39
2017,8,17,405.84
2017,8,18,404.73
2017,8,19,404.85
2017,8,20,404.91
2017,8,21,404.64
2017,8,22,404.56
2017,8,23,404.53
2017,8,24,404.95
2017,8,25,404.67
2017,8,26,404.91
2017,8,27,404.86
2017,8,28,404.25
2017,8,29,404.23
2017,8,30,404.2
2017,8,31,404.37
2017,9,1,404.46
2017,9,2,404.39
2017,9,3,404.21
2017,9,4,404.19
2017,9,5,403.65
2017,9,6,404.34
2017,9,8,403.89
2017,9,9,403.06
2017,9,10,403.69
2017,9,11,404.0
2017,9,12,403.65
2017,9,13,404.0
2017,9,14,403.94
2017,9,15,404.06
2017,9,16,403.78
2017,9,17,403.07
2017,9,18,403.74
2017,9,19,402.98
2017,9,20,403.24
2017,9,23,403.23
2017,9,24,403.12
2017,9,25,403.15
2017,9,26,402.68
2017,9,27,402.44
2017,9,28,402.87
2017,9,29,403.43
2017,10,1,403.12
2017,10,3,402.91
2017,10,4,403.1
2017,10,5,403.15
2017,10,6,403.23
2017,10,7,403.36
2017,10,8,403.68
2017,10,9,403.41
2017,10,10,403.48
2017,10,11,403.64
2017,10,12,403.76
2017,10,13,403.75
2017,10,14,403.57
2017,10,15,404.51
2017,10,16,404.05
2017,10,18,403.33
2017,10,19,403.98
2017,10,20,404.59
2017,10,21,404.41
2017,10,22,404.26
2017,10,23,404.01
2017,10,24,404.14
2017,10,25,404.15
2017,10,27,404.42
2017,10,28,404.18
2017,10,30,404.28
2017,10,31,404.48
2017,11,1,404.11
2017,11,2,404.21
2017,11,3,404.34
2017,11,4,404.65
2017,11,5,404.69
2017,11,6,404.55
2017,11,7,404.04
2017,11,8,404.37
2017,11,9,404.83
2017,11,10,404.05
2017,11,11,404.58
2017,11,12,404.89
2017,11,13,404.69
2017,11,14,405.13
2017,11,15,405.13
2017,11,16,405.88
2017,11,17,405.31
2017,11,18,405.82
2017,11,19,405.8
2017,11,21,406.06
2017,11,22,406.66
2017,11,23,406.22
2017,11,24,406.82
2017,11,26,406.12
2017,11,27,406.44
2017,11,30,406.82
2017,12,1,406.44
2017,12,2,406.8
2017,12,3,407.23
2017,12,4,407.41
2017,12,5,407.6
2017,12,6,407.17
2017,12,7,406.81
2017,12,8,406.12
2017,12,9,406.21
2017,12,10,406.03
2017,12,11,407.16
2017,12,12,406.65
2017,12,13,406.11
2017,12,14,406.34
2017,12,15,406.98
2017,12,16,407.9
2017,12,17,406.83
2017,12,18,406.55
2017,12,19,406.3
2017,12,20,406.67
2017,12,21,406.95
2017,12,22,408.36
2017,12,23,407.26
2017,12,24,407.11
2017,12,25,407.06
2017,12,26,406.94
2017,12,27,407.07
2017,12,28,408.45
2017,12,29,407.73
2017,12,30,407.49
2017,12,31,407.2
2018,1,1,407.13
2018,1,2,406.81
2018,1,3,406.83
2018,1,4,408.74
2018,1,5,408.89
2018,1,6,407.38
2018,1,7,407.62
2018,1,8,407.87
2018,1,10,408.3
2018,1,11,408.9
2018,1,12,408.19
2018,1,13,409.09
2018,1,14,408.05
2018,1,15,407.89
2018,1,16,408.12
2018,1,17,407.8
2018,1,18,407.81
2018,1,19,408.62
2018,1,20,408.29
2018,1,22,409.15
2018,1,23,409.04
2018,1,24,408.13
2018,1,25,408.27
2018,1,26,408.15
2018,1,27,408.06
2018,1,28,407.99
2018,1,29,408.43
2018,1,30,408.82
2018,1,31,408.11
2018,2,1,408.03
2018,2,2,407.59
2018,2,3,407.53
2018,2,4,407.52
2018,2,5,407.73
2018,2,6,408.14
2018,2,7,408.37
2018,2,8,407.6
2018,2,9,409.18
2018,2,10,410.23
2018,2,11,408.68
2018,2,12,408.8
2018,2,13,408.17
2018,2,14,408.09
2018,2,15,408.7
2018,2,16,408.57
2018,2,17,408.94
2018,2,18,408.63
2018,2,19,408.61
2018,2,20,408.53
2018,2,21,408.64
2018,2,22,408.46
2018,2,23,408.75
2018,2,24,408.95
2018,2,25,409.07
2018,2,26,409.19
2018,2,27,409.1
2018,2,28,408.78
2018,3,1,408.85
2018,3,2,408.85
2018,3,3,409.78
2018,3,4,410.21
2018,3,5,409.79
2018,3,6,409.21
2018,3,7,410.36
2018,3,8,410.34
2018,3,9,410.14
2018,3,10,410.14
2018,3,12,408.79
2018,3,13,408.76
2018,3,14,408.65
2018,3,15,409.19
2018,3,16,409.19
2018,3,17,408.88
2018,3,18,408.42
2018,3,19,408.41
2018,3,20,409.22
2018,3,21,410.33
2018,3,22,409.75
2018,3,23,409.77
2018,3,24,409.34
2018,3,25,410.33
2018,3,26,410.0
2018,3,27,410.23
2018,3,28,410.25
2018,3,29,410.55
2018,3,30,409.97
2018,4,1,409.45
2018,4,2,409.67
2018,4,3,409.81
2018,4,4,408.89
2018,4,5,409.04
2018,4,6,409.21
2018,4,7,409.65
2018,4,8,409.57
2018,4,9,409.56
2018,4,10,409.74
2018,4,12,409.73
2018,4,20,411.19
2018,4,21,411.32
2018,4,22,411.86
2018,4,23,412.56
2018,4,24,412.12
2018,4,25,412.11
2018,4,26,411.51
2018,4,28,411.09
2018,4,29,411.39
2018,4,30,409.66
2018,5,1,409.33
2018,5,3,409.42
2018,5,4,409.51
2018,5,9,410.3
2018,5,10,410.7
2018,5,11,411.9
2018,5,12,412.12
2018,5,13,411.36
2018,5,14,412.64
2018,5,15,412.16
2018,5,16,412.28
2018,5,17,412.21
2018,5,18,411.67
2018,5,19,412.16
2018,5,20,412.02
2018,5,22,410.27
2018,5,24,411.64
2018,5,25,412.15
2018,5,26,412.18
2018,5,27,411.19
2018,5,28,411.73
2018,5,29,412.0
2018,5,30,411.67
2018,5,31,411.81
2018,6,1,411.88
2018,6,2,411.0
2018,6,3,410.81
2018,6,4,410.65
2018,6,5,411.02
2018,6,6,411.19
2018,6,7,411.07
2018,6,8,411.81
2018,6,9,411.41
2018,6,10,411.78
2018,6,11,411.23
2018,6,12,412.02
2018,6,13,410.99
2018,6,14,411.29
2018,6,15,411.18
2018,6,16,411.05
2018,6,17,410.92
2018,6,18,410.55
2018,6,19,409.51
2018,6,20,410.03
2018,6,21,411.36
2018,6,23,410.96
2018,6,24,411.17
2018,6,25,410.54
2018,6,26,410.59
2018,6,27,410.03
2018,6,28,411.37
2018,6,29,411.76
2018,6,30,409.83
2018,7,2,409.4
2018,7,3,409.94
2018,7,4,409.98
2018,7,6,409.68
2018,7,7,408.98
2018,7,8,409.72
2018,7,9,408.31
2018,7,11,409.56
2018,7,12,409.36
2018,7,13,409.68
2018,7,14,409.44
2018,7,15,408.69
2018,7,16,409.05
2018,7,17,408.73
2018,7,18,408.38
2018,7,19,408.72
2018,7,20,408.39
2018,7,21,409.21
2018,7,22,408.53
2018,7,23,408.79
2018,7,24,408.88
2018,7,25,408.49
2018,7,26,408.03
2018,7,27,407.95
2018,7,28,408.66
2018,7,30,406.98
2018,7,31,407.51
2018,8,1,407.72
2018,8,2,407.74
2018,8,3,407.86
2018,8,4,408.09
2018,8,5,407.68
2018,8,6,406.99
2018,8,7,407.52
2018,8,8,407.49
2018,8,9,407.45
2018,8,10,407.46
2018,8,11,407.33
2018,8,12,407.5
2018,8,13,407.08
2018,8,14,407.36
2018,8,15,407.2
2018,8,16,407.04
2018,8,17,407.28
2018,8,18,407.35
2018,8,19,407.2
2018,8,20,407.24
2018,8,21,407.28
2018,8,22,407.04
2018,8,23,406.67
2018,8,24,406.84
2018,8,25,406.95
2018,8,26,406.73
2018,8,27,406.72
2018,8,28,406.62
2018,8,29,406.46
2018,8,30,406.55
2018,8,31,405.43
2018,9,1,405.61
2018,9,2,405.72
2018,9,3,405.96
2018,9,4,406.37
2018,9,5,406.15
2018,9,6,406.02
2018,9,7,404.17
2018,9,8,405.38
2018,9,9,405.19
2018,9,10,405.71
2018,9,11,405.84
2018,9,12,405.21
2018,9,13,405.56
2018,9,14,405.59
2018,9,15,405.97
2018,9,16,405.38
2018,9,17,406.0
2018,9,18,406.02
2018,9,19,405.98
2018,9,20,405.83
2018,9,21,405.84
2018,9,22,406.1
2018,9,23,405.64
2018,9,24,405.6
2018,9,25,405.57
2018,9,26,405.99
2018,9,27,406.07
2018,9,29,405.54
2018,9,30,405.84
2018,10,1,405.5
2018,10,2,405.52
2018,10,3,405.81
2018,10,4,405.63
2018,10,5,405.94
2018,10,6,405.62
2018,10,7,405.74
2018,10,8,405.53
2018,10,9,405.52
2018,10,10,405.84
2018,10,11,405.71
2018,10,12,405.85
2018,10,13,406.22
2018,10,14,406.22
2018,10,15,406.02
2018,10,16,406.06
2018,10,18,406.23
2018,10,19,406.36
2018,10,20,406.31
2018,10,21,406.75
2018,10,22,407.06
2018,10,23,406.99
2018,10,24,407.27
2018,10,25,406.66
2018,10,26,406.54
2018,10,27,406.38
2018,10,28,406.84
2018,10,29,406.08
2018,10,30,406.99
2018,10,31,406.51
2018,11,1,406.78
2018,11,2,406.8
2018,11,4,407.35
2018,11,5,407.14
2018,11,7,406.86
2018,11,8,407.25
2018,11,9,407.32
2018,11,11,407.98
2018,11,14,409.37
2018,11,15,409.42
2018,11,16,409.72
2018,11,17,408.22
2018,11,18,408.69
2018,11,20,409.15
2018,11,21,408.61
2018,11,22,408.99
2018,11,23,408.6
2018,11,24,408.62
2018,11,25,408.61
2018,11,26,408.61
2018,11,27,408.61
2018,11,28,408.69
2018,11,29,408.54
2018,11,30,408.64
2018,12,1,408.36
2018,12,2,408.84
2018,12,3,409.37
2018,12,4,408.63
2018,12,6,408.41
2018,12,7,408.35
2018,12,8,408.51
2018,12,9,410.03
2018,12,10,409.55
2018,12,11,409.36
2018,12,12,409.93
2018,12,13,409.54
2018,12,14,409.0
2018,12,15,409.79
2018,12,16,409.78
2018,12,17,408.83
2018,12,18,408.98
2018,12,19,409.73
2018,12,20,409.75
2018,12,21,409.79
2018,12,22,409.7
2018,12,23,409.75
2018,12,24,409.58
2018,12,25,409.4
2018,12,26,409.4
2018,12,27,409.02
2018,12,28,409.26
2018,12,29,408.9
2018,12,30,409.34
2018,12,31,409.65
2019,1,1,409.92
2019,1,2,410.02
2019,1,3,410.19
2019,1,4,410.22
2019,1,5,409.24
2019,1,7,411.19
2019,1,8,410.92
2019,1,9,410.82
2019,1,10,409.1
2019,1,11,409.49
2019,1,12,413.66
2019,1,15,409.28
2019,1,17,410.11
2019,1,18,410.47
2019,1,19,412.35
2019,1,20,413.43
2019,1,22,414.08
2019,1,23,413.57
2019,1,24,410.77
2019,1,25,410.21
2019,1,26,411.11
2019,1,27,411.16
2019,1,28,411.81
2019,1,29,411.45
2019,1,30,411.63
2019,1,31,410.94
2019,2,1,410.73
2019,2,2,410.87
2019,2,3,410.81
2019,2,4,412.77
2019,2,5,410.68
2019,2,6,411.5
2019,2,7,410.98
2019,2,8,411.58
2019,2,9,414.49
2019,2,10,412.19
2019,2,11,413.74
2019,2,12,412.04
2019,2,13,412.32
2019,2,15,412.73
2019,2,16,412.75
2019,2,17,411.73
2019,2,18,412.07
2019,2,19,410.67
2019,2,20,410.86
2019,2,21,411.24
2019,2,22,410.74
2019,2,23,411.02
2019,2,24,412.03
2019,2,25,411.73
2019,2,26,414.25
2019,2,27,412.08
2019,2,28,414.33
2019,3,1,411.77
2019,3,2,412.13
2019,3,3,412.96
2019,3,4,413.58
2019,3,5,411.2
2019,3,6,411.41
2019,3,7,411.4
2019,3,8,412.26
2019,3,9,413.76
2019,3,10,413.0
2019,3,11,412.14
2019,3,12,412.35
2019,3,13,412.25
2019,3,14,412.4
2019,3,15,413.62
2019,3,16,410.83
2019,3,17,411.8
2019,3,18,415.06
2019,3,19,413.18
2019,3,20,412.43
2019,3,21,410.39
2019,3,22,410.13
2019,3,23,411.16
2019,3,25,411.06
2019,3,26,410.64
2019,3,28,412.15
2019,3,29,412.27
2019,3,31,412.58
2019,4,1,411.9
2019,4,3,413.18
2019,4,4,412.91
2019,4,5,412.36
2019,4,6,411.47
2019,4,7,412.39
2019,4,8,412.53
2019,4,9,412.74
2019,4,10,414.07
2019,4,12,414.08
2019,4,13,414.31
2019,4,14,414.86
2019,4,15,412.88
2019,4,16,413.31
2019,4,17,413.85
2019,4,18,413.64
2019,4,19,414.08
2019,4,20,414.1
2019,4,21,413.85
2019,4,22,414.36
2019,4,24,413.59
2019,4,25,413.9
2019,4,26,413.76
2019,4,27,414.46
2019,4,28,414.43
2019,4,29,414.32
2019,4,30,414.74
2019,5,1,415.1
2019,5,3,415.03
2019,5,4,413.49
2019,5,5,413.97
2019,5,6,414.71
2019,5,7,414.46
2019,5,8,414.72
2019,5,9,414.44
2019,5,10,414.48
2019,5,11,414.98
2019,5,12,415.5
2019,5,13,415.62
2019,5,14,415.48
2019,5,15,415.87
2019,5,16,415.8
2019,5,17,415.45
2019,5,19,414.97
2019,5,20,414.96
2019,5,22,414.7
2019,5,23,415.1
2019,5,24,415.0
2019,5,25,415.07
2019,5,26,414.28
2019,5,27,415.04
2019,5,28,414.39
2019,5,29,414.35
2019,5,30,414.62
2019,5,31,414.6
2019,6,1,414.36
2019,6,2,414.47
2019,6,3,414.62
2019,6,4,414.5
2019,6,5,414.41
2019,6,7,414.59
2019,6,8,415.02
2019,6,9,414.53
2019,6,10,414.47
2019,6,12,414.13
2019,6,13,414.94
2019,6,14,414.55
2019,6,15,413.16
2019,6,16,414.46
2019,6,17,413.83
2019,6,18,414.36
2019,6,19,414.47
2019,6,20,414.17
2019,6,21,413.48
2019,6,22,413.76
2019,6,23,413.55
2019,6,24,414.0
2019,6,25,414.03
2019,6,26,413.72
2019,6,28,413.27
2019,6,29,413.23
2019,6,30,413.77
2019,7,1,413.77
2019,7,2,413.85
2019,7,3,413.65
2019,7,4,413.66
2019,7,5,413.33
2019,7,6,413.47
2019,7,7,413.37
2019,7,8,410.98
2019,7,9,411.81
2019,7,10,411.6
2019,7,11,412.38
2019,7,12,412.79
2019,7,13,413.18
2019,7,18,412.37
2019,7,19,412.3
2019,7,20,412.43
2019,7,21,410.73
2019,7,22,411.64
2019,7,23,411.62
2019,7,24,411.29
2019,7,27,410.05
2019,7,28,409.45
2019,7,29,409.18
2019,7,30,410.32
2019,7,31,410.98
2019,8,1,410.73
2019,8,2,410.63
2019,8,3,410.67
2019,8,4,410.38
2019,8,5,411.08
2019,8,6,410.22
2019,8,7,410.51
2019,8,8,410.44
2019,8,9,410.71
2019,8,10,410.6
2019,8,11,410.65
2019,8,12,410.87
2019,8,13,410.65
2019,8,14,410.0
2019,8,15,410.3
2019,8,16,410.56
2019,8,17,410.36
2019,8,19,410.5
2019,8,20,409.25
2019,8,21,409.81
2019,8,22,410.17
2019,8,23,409.69
2019,8,24,409.32
2019,8,25,409.34
2019,8,26,409.65
2019,8,27,409.84
2019,8,28,409.92
2019,8,29,409.75
2019,8,31,409.47
2019,9,1,408.45
2019,9,2,409.36
2019,9,3,408.97
2019,9,4,409.61
2019,9,5,408.76
2019,9,6,408.67
2019,9,7,409.42
2019,9,8,409.35
2019,9,9,409.28
2019,9,10,408.99
2019,9,11,408.93
2019,9,12,408.25
2019,9,13,408.55
2019,9,14,408.34
2019,9,16,408.87
2019,9,17,408.88
2019,9,18,408.81
2019,9,19,408.99
2019,9,20,408.3
2019,9,21,408.48
2019,9,22,408.7
2019,9,23,409.04
2019,9,24,408.53
2019,9,25,408.72
2019,9,26,408.27
2019,9,27,408.18
2019,9,28,408.31
2019,9,29,408.44
2019,9,30,408.63
2019,10,1,408.43
2019,10,2,408.06
2019,10,3,407.75
2019,10,4,407.73
2019,10,5,408.21
2019,10,6,408.13
2019,10,7,408.42
2019,10,8,408.44
2019,10,9,408.54
2019,10,10,409.0
2019,10,11,409.07
2019,10,12,408.58
2019,10,13,408.63
2019,10,14,408.68
2019,10,15,408.66
2019,10,16,408.86
2019,10,17,409.0
2019,10,18,409.12
2019,10,19,408.94
2019,10,20,408.69
2019,10,21,408.9
2019,10,22,409.31
2019,10,23,408.88
2019,10,26,408.93
2019,10,27,408.88
2019,10,28,408.8
2019,10,29,409.07
2019,10,30,409.39
2019,10,31,409.86
2019,11,1,411.05
2019,11,3,409.51
2019,11,4,409.64
2019,11,6,410.29
2019,11,7,410.47
2019,11,8,410.5
2019,11,9,410.3
2019,11,10,410.34
2019,11,11,409.9
